,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
691,692.0,40724.472029573764,40745.556459216554,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.084429642789473
692,693.0,40741.08801968283,40770.09958766181,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,29.011567978981475
693,694.0,40774.14247773144,40803.88044934833,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.737971616894356
694,695.0,40832.46797765988,40853.12861350551,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.660635845633806
695,697.0,40838.02047690382,40861.067479494646,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,23.047002590828924
696,696.0,40834.86699775183,40864.071433057245,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,29.204435305415245
697,698.0,40840.674196356704,40869.03530384653,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,28.36110748982901
698,699.0,40929.05237921443,40958.3804833598,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.328104145366524
699,700.0,40978.96791604735,40999.71145498283,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.74353893547959
700,701.0,41088.27306862679,41115.55748818905,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.284419562260155
701,702.0,41104.79217170704,41132.81629071365,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,28.02411900660809
702,703.0,41197.737403377505,41218.49807414481,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.760670767303964
703,704.0,41228.4418308227,41257.45414727085,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.01231644814834
704,705.0,41355.979115440416,41377.12204271244,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.14292727202701
705,706.0,41371.038686308246,41399.146640368264,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,28.10795406001853
706,707.0,41390.86571210287,41411.533619631955,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,20.667907529088552
707,708.0,41400.45444374864,41429.386426090714,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,28.931982342073752
708,709.0,41477.45069395333,41498.45096582049,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.000271867160336
